Date,Adj Close,Close,High,Low,Open,Volume
2022-03-25,14305.759765625,14305.759765625,14428.0302734375,14247.3798828125,14332.259765625,73042400
2022-03-28,14417.3701171875,14417.3701171875,14627.580078125,14371.900390625,14376.0,70588000
2022-03-29,14820.330078125,14820.330078125,14925.25,14553.7099609375,14592.740234375,99659400
2022-03-30,14606.0498046875,14606.0498046875,14744.7197265625,14555.8701171875,14712.3203125,76506500
2022-03-31,14414.75,14414.75,14732.0,14404.0302734375,14674.830078125,88194400
2022-04-01,14446.48046875,14446.48046875,14506.01953125,14403.08984375,14447.7802734375,72477600
2022-04-04,14518.16015625,14518.16015625,14535.0703125,14334.099609375,14503.9599609375,69362800
2022-04-05,14424.3603515625,14424.3603515625,14603.4404296875,14347.330078125,14504.7998046875,79130600
2022-04-06,14151.6904296875,14151.6904296875,14437.91015625,14027.1796875,14402.16015625,104304600
2022-04-07,14078.150390625,14078.150390625,14315.349609375,14069.5302734375,14187.1298828125,84791200
2022-04-08,14283.669921875,14283.669921875,14321.8203125,14178.2802734375,14275.8701171875,74244800
2022-04-11,14192.7802734375,14192.7802734375,14298.01953125,14094.830078125,14162.9697265625,69814800
2022-04-12,14124.9501953125,14124.9501953125,14180.08984375,13887.1103515625,13956.5595703125,104676200
2022-04-13,14076.4404296875,14076.4404296875,14100.0302734375,13961.9501953125,14062.7001953125,80458200
2022-04-14,14163.849609375,14163.849609375,14198.7802734375,14038.2998046875,14098.48046875,87530500
2022-04-19,14153.4599609375,14153.4599609375,14199.08984375,13991.7001953125,14057.4296875,70608100
2022-04-20,14362.0302734375,14362.0302734375,14362.0302734375,14149.6796875,14154.48046875,75486900
2022-04-21,14502.41015625,14502.41015625,14598.1103515625,14374.58984375,14376.0498046875,78397500
2022-04-22,14142.08984375,14142.08984375,14372.4697265625,14142.08984375,14320.509765625,82415500
2022-04-25,13924.169921875,13924.169921875,14037.6298828125,13863.3896484375,13908.0498046875,85275400
2022-04-26,13756.400390625,13756.400390625,14112.83984375,13749.6796875,14087.080078125,98346100
2022-04-27,13793.9404296875,13793.9404296875,13849.4296875,13566.2001953125,13760.2197265625,134621900
2022-04-28,13979.83984375,13979.83984375,14074.7099609375,13822.16015625,13907.0595703125,97665400
2022-04-29,14097.8798828125,14097.8798828125,14187.01953125,14038.5498046875,14095.9296875,102033100
2022-05-02,13939.0703125,13939.0703125,14036.1103515625,13778.1298828125,13996.8203125,85974500
2022-05-03,14039.4697265625,14039.4697265625,14081.150390625,13920.4599609375,13958.919921875,86472700
2022-05-04,13970.8203125,13970.8203125,14073.2099609375,13970.6201171875,14020.900390625,71631100
2022-05-05,13902.51953125,13902.51953125,14315.240234375,13857.580078125,14282.76953125,86031700
2022-05-06,13674.2900390625,13674.2900390625,13851.4501953125,13592.150390625,13832.650390625,96547800
2022-05-09,13380.669921875,13380.669921875,13697.900390625,13380.669921875,13624.919921875,82759800
2022-05-10,13534.740234375,13534.740234375,13719.9501953125,13514.490234375,13550.01953125,84927900
2022-05-11,13828.6396484375,13828.6396484375,13829.099609375,13508.5595703125,13587.2900390625,107719800
2022-05-12,13739.6396484375,13739.6396484375,13808.08984375,13479.3603515625,13512.1298828125,110587600
2022-05-13,14027.9296875,14027.9296875,14034.150390625,13795.6396484375,13837.419921875,90805300
2022-05-16,13964.3798828125,13964.3798828125,14043.099609375,13864.9501953125,13986.169921875,67914800
2022-05-17,14185.9404296875,14185.9404296875,14203.08984375,14056.98046875,14072.669921875,71183700
2022-05-18,14007.759765625,14007.759765625,14226.4697265625,13999.5400390625,14197.1796875,69356900
2022-05-19,13882.2998046875,13882.2998046875,13882.2998046875,13683.58984375,13822.349609375,82304500
2022-05-20,13981.91015625,13981.91015625,14161.3203125,13944.16015625,13968.259765625,83084600
2022-05-23,14175.400390625,14175.400390625,14217.48046875,14026.1396484375,14179.83984375,60577400
2022-05-24,13919.75,13919.75,14105.0595703125,13917.080078125,14043.2197265625,70956400
2022-05-25,14007.9296875,14007.9296875,14053.58984375,13871.48046875,14022.26953125,64007200
2022-05-26,14231.2900390625,14231.2900390625,14253.6103515625,14025.4404296875,14025.4404296875,57436000
2022-05-27,14462.1904296875,14462.1904296875,14463.5,14246.830078125,14289.5302734375,71341500
2022-05-30,14575.98046875,14575.98046875,14589.4501953125,14509.580078125,14572.7998046875,54721200
2022-05-31,14388.349609375,14388.349609375,14547.08984375,14359.3896484375,14513.33984375,146716000
2022-06-01,14340.4697265625,14340.4697265625,14489.0,14329.509765625,14478.3701171875,68008900
2022-06-02,14485.169921875,14485.169921875,14492.7802734375,14393.0400390625,14394.3603515625,50049600
2022-06-03,14460.08984375,14460.08984375,14589.91015625,14443.1103515625,14585.1796875,46395500
2022-06-06,14653.8095703125,14653.8095703125,14709.3798828125,14548.259765625,14576.8701171875,38135700
2022-06-07,14556.6201171875,14556.6201171875,14590.6904296875,14458.33984375,14569.2998046875,51840700
2022-06-08,14445.990234375,14445.990234375,14602.0595703125,14378.5,14595.7802734375,61851500
2022-06-09,14198.7998046875,14198.7998046875,14420.73046875,14186.9296875,14364.58984375,64865200
2022-06-10,13761.830078125,13761.830078125,14121.0703125,13749.76953125,14110.0302734375,89335800
2022-06-13,13427.0302734375,13427.0302734375,13648.83984375,13379.8701171875,13564.4697265625,91214200
2022-06-14,13304.3896484375,13304.3896484375,13569.9296875,13294.0,13557.4404296875,78302700
2022-06-15,13485.2900390625,13485.2900390625,13566.7998046875,13358.400390625,13480.5,80763200
2022-06-16,13038.490234375,13038.490234375,13443.3203125,13007.91015625,13440.4296875,104048800
2022-06-17,13126.259765625,13126.259765625,13237.7001953125,13020.419921875,13092.849609375,190391800
2022-06-20,13265.599609375,13265.599609375,13265.599609375,13106.3798828125,13207.7900390625,54602700
2022-06-21,13292.400390625,13292.400390625,13443.76953125,13273.2001953125,13335.150390625,64763900
2022-06-22,13144.2802734375,13144.2802734375,13206.1103515625,12965.6904296875,13062.259765625,76135600
2022-06-23,12912.58984375,12912.58984375,13120.3095703125,12912.58984375,13082.6201171875,99254200
2022-06-24,13118.1298828125,13118.1298828125,13160.7099609375,12904.8603515625,12949.8701171875,95705800
2022-06-27,13186.0703125,13186.0703125,13378.419921875,13126.8603515625,13217.900390625,69024800
2022-06-28,13231.8203125,13231.8203125,13358.6201171875,13221.0400390625,13264.6201171875,61092900
2022-06-29,13003.349609375,13003.349609375,13132.3603515625,12946.759765625,13089.990234375,70350700
2022-06-30,12783.76953125,12783.76953125,12811.4296875,12618.6796875,12795.2197265625,114222900
2022-07-01,12813.0302734375,12813.0302734375,12894.3798828125,12623.23046875,12627.66015625,80285900
2022-07-04,12773.3798828125,12773.3798828125,12919.7001953125,12741.6298828125,12904.08984375,52500200
2022-07-05,12401.2001953125,12401.2001953125,12870.240234375,12390.9501953125,12851.2900390625,90489700
2022-07-06,12594.51953125,12594.51953125,12668.6796875,12509.2197265625,12587.5498046875,78681400
2022-07-07,12843.2197265625,12843.2197265625,12867.7099609375,12693.650390625,12757.6298828125,79392500
2022-07-08,13015.23046875,13015.23046875,13019.1298828125,12766.7998046875,12814.099609375,75193100
2022-07-11,12832.4404296875,12832.4404296875,12934.8701171875,12774.23046875,12783.08984375,55461200
2022-07-12,12905.48046875,12905.48046875,12905.48046875,12655.0595703125,12751.2998046875,65198400
2022-07-13,12756.3203125,12756.3203125,12851.900390625,12625.2197265625,12800.8701171875,63030200
2022-07-14,12519.66015625,12519.66015625,12788.009765625,12434.2900390625,12759.2900390625,72613000
2022-07-15,12864.7197265625,12864.7197265625,12875.669921875,12532.9404296875,12562.150390625,77498400
2022-07-18,12959.8095703125,12959.8095703125,13062.23046875,12913.6904296875,12935.0498046875,61274100
2022-07-19,13308.41015625,13308.41015625,13351.2001953125,12827.8896484375,12884.830078125,73418300
2022-07-20,13281.98046875,13281.98046875,13399.400390625,13129.1298828125,13356.669921875,75183800
2022-07-21,13246.6396484375,13246.6396484375,13318.6396484375,13097.75,13261.8203125,87886300
2022-07-22,13253.6796875,13253.6796875,13367.0400390625,13171.1396484375,13179.5595703125,76076400
2022-07-25,13210.3203125,13210.3203125,13337.0595703125,13151.8603515625,13183.240234375,56561100
2022-07-26,13096.9296875,13096.9296875,13197.9501953125,13042.41015625,13181.919921875,58207700
2022-07-27,13166.3798828125,13166.3798828125,13204.580078125,13089.9599609375,13158.6396484375,79894900
2022-07-28,13282.1103515625,13282.1103515625,13289.3896484375,13091.259765625,13214.41015625,74308800
2022-07-29,13484.0498046875,13484.0498046875,13515.0302734375,13340.58984375,13353.2802734375,82631600
2022-08-01,13479.6298828125,13479.6298828125,13570.2197265625,13464.900390625,13471.2001953125,57227900
2022-08-02,13449.2001953125,13449.2001953125,13484.5498046875,13335.3896484375,13419.1904296875,56681200
2022-08-03,13587.5595703125,13587.5595703125,13595.0703125,13388.33984375,13398.7001953125,63636000
2022-08-04,13662.6796875,13662.6796875,13792.8798828125,13628.5703125,13629.7001953125,64719800
2022-08-05,13573.9296875,13573.9296875,13693.33984375,13562.6201171875,13642.91015625,62482000
2022-08-08,13687.6904296875,13687.6904296875,13745.58984375,13604.5498046875,13703.3798828125,51639200
2022-08-09,13534.9697265625,13534.9697265625,13745.58984375,13514.7099609375,13703.3798828125,51015000
2022-08-10,13700.9296875,13700.9296875,13715.5595703125,13455.7001953125,13482.6298828125,56490500
2022-08-11,13694.509765625,13694.509765625,13763.259765625,13661.169921875,13747.0703125,54583800
2022-08-12,13795.849609375,13795.849609375,13813.0498046875,13705.01953125,13709.830078125,58498800
2022-08-15,13816.6103515625,13816.6103515625,13857.98046875,13736.0,13847.8798828125,37843500
2022-08-16,13910.1201171875,13910.1201171875,13947.849609375,13824.9697265625,13849.6201171875,50947100
2022-08-17,13626.7099609375,13626.7099609375,13930.5703125,13610.4404296875,13928.1201171875,57254300
2022-08-18,13697.41015625,13697.41015625,13775.66015625,13638.16015625,13653.8203125,47668000
2022-08-19,13544.51953125,13544.51953125,13660.33984375,13525.6904296875,13591.240234375,65997300
2022-08-22,13230.5703125,13230.5703125,13510.2900390625,13189.26953125,13471.4404296875,68371700
2022-08-23,13194.23046875,13194.23046875,13298.259765625,13156.4404296875,13163.51953125,53963000
2022-08-24,13220.0595703125,13220.0595703125,13238.6103515625,13085.2001953125,13131.1201171875,46809500
2022-08-25,13271.9599609375,13271.9599609375,13364.5498046875,13210.990234375,13328.490234375,41621200
2022-08-26,12971.4697265625,12971.4697265625,13375.01953125,12939.9599609375,13335.099609375,67305400
2022-08-29,12892.990234375,12892.990234375,12942.4599609375,12758.4404296875,12838.419921875,54303000
2022-08-30,12961.1396484375,12961.1396484375,13154.150390625,12885.080078125,12919.4296875,62479300
2022-08-31,12834.9599609375,12834.9599609375,13020.5400390625,12814.8095703125,13018.48046875,82999700
2022-09-01,12630.23046875,12630.23046875,12743.0498046875,12603.580078125,12713.75,61602700
2022-09-02,13050.26953125,13050.26953125,13051.5703125,12736.009765625,12768.4404296875,67336800
2022-09-05,12760.7802734375,12760.7802734375,12827.580078125,12617.400390625,12827.580078125,62869400
2022-09-06,12871.4404296875,12871.4404296875,12927.7900390625,12760.0400390625,12807.26953125,53636500
2022-09-07,12915.9697265625,12915.9697265625,12953.990234375,12736.08984375,12770.7197265625,67128300
2022-09-08,12904.3203125,12904.3203125,13008.8203125,12688.8701171875,12985.6103515625,71242600
2022-09-09,13088.2099609375,13088.2099609375,13121.1298828125,12925.5703125,12926.150390625,67719300
2022-09-12,13402.26953125,13402.26953125,13441.5400390625,13165.7802734375,13171.919921875,67046400
2022-09-13,13188.9501953125,13188.9501953125,13564.830078125,13183.1904296875,13450.3896484375,68434200
2022-09-14,13028.0,13028.0,13192.8203125,12952.08984375,13131.33984375,62448700
2022-09-15,12956.66015625,12956.66015625,13111.3798828125,12927.2001953125,13040.3603515625,67761600
2022-09-16,12741.259765625,12741.259765625,12815.330078125,12699.2197265625,12814.919921875,148557300
2022-09-19,12803.240234375,12803.240234375,12866.7001953125,12606.6396484375,12685.2900390625,49575200
2022-09-20,12670.830078125,12670.830078125,12936.5703125,12638.2197265625,12849.7802734375,62735600
2022-09-21,12767.150390625,12767.150390625,12771.7802734375,12520.8095703125,12555.3095703125,55268200
2022-09-22,12531.6298828125,12531.6298828125,12781.5595703125,12526.6103515625,12531.66015625,66525600
2022-09-23,12284.1904296875,12284.1904296875,12521.25,12180.759765625,12506.6396484375,86711600
2022-09-26,12227.919921875,12227.919921875,12368.490234375,12184.0,12231.83984375,67273900
2022-09-27,12139.6796875,12139.6796875,12414.08984375,12139.6796875,12332.849609375,78962200
2022-09-28,12183.2802734375,12183.2802734375,12198.3701171875,11862.83984375,12025.4296875,96220900
2022-09-29,11975.5498046875,11975.5498046875,12147.3095703125,11866.98046875,12143.2099609375,87998400
2022-09-30,12114.3603515625,12114.3603515625,12137.76953125,11973.91015625,12063.08984375,89235000
2022-10-03,12209.48046875,12209.48046875,12227.8701171875,11893.9404296875,11951.83984375,63674200
2022-10-04,12670.48046875,12670.48046875,12673.349609375,12358.98046875,12360.7197265625,80240300
2022-10-05,12517.1796875,12517.1796875,12661.8798828125,12455.3603515625,12611.0703125,62392400
2022-10-06,12470.7802734375,12470.7802734375,12643.2197265625,12421.8896484375,12593.41015625,53529600
2022-10-07,12273.0,12273.0,12497.51953125,12272.58984375,12414.7802734375,56973200
2022-10-10,12272.9404296875,12272.9404296875,12410.830078125,12174.6298828125,12175.51953125,68341800
2022-10-11,12220.25,12220.25,12258.150390625,12097.6796875,12168.66015625,64611700
2022-10-12,12172.259765625,12172.259765625,12298.6201171875,12104.6201171875,12207.9697265625,67186400
2022-10-13,12355.580078125,12355.580078125,12379.240234375,12000.4296875,12114.23046875,88446300
2022-10-14,12437.8095703125,12437.8095703125,12676.419921875,12395.990234375,12549.01953125,82478300
2022-10-17,12649.0302734375,12649.0302734375,12716.8095703125,12398.0498046875,12467.5400390625,57195500
2022-10-18,12765.6103515625,12765.6103515625,12931.759765625,12746.3603515625,12788.5302734375,65991900
2022-10-19,12741.41015625,12741.41015625,12819.1103515625,12705.259765625,12817.6298828125,63632000
2022-10-20,12767.41015625,12767.41015625,12818.33984375,12628.7802734375,12685.16015625,52824400
2022-10-21,12730.900390625,12730.900390625,12775.51953125,12548.150390625,12641.1201171875,82221400
2022-10-24,12931.4501953125,12931.4501953125,13020.4501953125,12747.3798828125,12868.76953125,62919300
2022-10-25,13052.9599609375,13052.9599609375,13053.240234375,12789.259765625,12965.1904296875,69239900
2022-10-26,13195.8095703125,13195.8095703125,13203.240234375,13023.400390625,13054.490234375,65691700
2022-10-27,13211.23046875,13211.23046875,13259.490234375,13062.0400390625,13152.990234375,72246300
2022-10-28,13243.330078125,13243.330078125,13250.66015625,13051.25,13072.919921875,64191000
2022-10-31,13253.740234375,13253.740234375,13307.08984375,13216.48046875,13254.3095703125,59049500
2022-11-01,13338.740234375,13338.740234375,13444.0703125,13287.0703125,13344.849609375,51443700
2022-11-02,13256.740234375,13256.740234375,13398.6396484375,13255.0703125,13369.330078125,54426400
2022-11-03,13130.1904296875,13130.1904296875,13194.3203125,13022.6396484375,13130.9697265625,52294100
2022-11-04,13459.849609375,13459.849609375,13542.349609375,13193.509765625,13201.240234375,76643400
2022-11-07,13533.51953125,13533.51953125,13611.2998046875,13391.0,13398.7900390625,56990600
2022-11-08,13688.75,13688.75,13689.6103515625,13487.91015625,13506.650390625,60728100
2022-11-09,13666.3203125,13666.3203125,13691.1201171875,13557.080078125,13653.98046875,64013300
2022-11-10,14146.08984375,14146.08984375,14157.25,13599.349609375,13603.7900390625,114862700
2022-11-11,14224.8603515625,14224.8603515625,14263.5302734375,14172.4697265625,14179.3896484375,103682300
2022-11-14,14313.2998046875,14313.2998046875,14431.1796875,14243.349609375,14295.8095703125,72405100
2022-11-15,14378.509765625,14378.509765625,14440.7802734375,14266.419921875,14372.419921875,77960600
2022-11-16,14234.0302734375,14234.0302734375,14382.6201171875,14195.3095703125,14374.8603515625,76202800
2022-11-17,14266.3798828125,14266.3798828125,14384.5400390625,14149.7001953125,14348.4599609375,58048700
2022-11-18,14431.8603515625,14431.8603515625,14457.759765625,14300.2099609375,14320.6103515625,93252600
2022-11-21,14379.9296875,14379.9296875,14425.9501953125,14321.83984375,14395.5302734375,48082900
2022-11-22,14422.349609375,14422.349609375,14485.490234375,14343.7998046875,14352.5400390625,50364700
2022-11-23,14427.58984375,14427.58984375,14446.330078125,14363.509765625,14438.2001953125,51115900
2022-11-24,14539.5595703125,14539.5595703125,14570.7099609375,14447.5498046875,14456.150390625,50503400
2022-11-25,14541.3798828125,14541.3798828125,14571.66015625,14498.0498046875,14547.580078125,46218800
2022-11-28,14383.3603515625,14383.3603515625,14514.73046875,14374.150390625,14471.099609375,53336900
2022-11-29,14355.4501953125,14355.4501953125,14429.8701171875,14327.0400390625,14404.669921875,51089400
2022-11-30,14397.0400390625,14397.0400390625,14487.7001953125,14363.3203125,14429.2197265625,97644000
2022-12-01,14490.2998046875,14490.2998046875,14563.7001953125,14423.7900390625,14543.7998046875,61595900
2022-12-02,14529.3896484375,14529.3896484375,14584.58984375,14372.419921875,14465.7001953125,55190800
2022-12-05,14447.6103515625,14447.6103515625,14507.16015625,14394.3701171875,14487.4296875,50074900
2022-12-06,14343.1904296875,14343.1904296875,14471.5,14305.259765625,14406.8701171875,50930900
2022-12-07,14261.1904296875,14261.1904296875,14372.349609375,14218.1796875,14304.9501953125,52784800
2022-12-08,14264.5595703125,14264.5595703125,14298.8095703125,14196.76953125,14277.75,47362200
2022-12-09,14370.7197265625,14370.7197265625,14385.5703125,14217.9599609375,14325.7998046875,52573000
2022-12-12,14306.6298828125,14306.6298828125,14366.3896484375,14262.599609375,14300.4296875,46459100
2022-12-13,14497.8896484375,14497.8896484375,14675.83984375,14302.490234375,14345.8798828125,68062200
2022-12-14,14460.2001953125,14460.2001953125,14470.740234375,14375.9501953125,14453.5400390625,59754000
2022-12-15,13986.23046875,13986.23046875,14363.1201171875,13982.58984375,14351.3095703125,87474200
2022-12-16,13893.0703125,13893.0703125,14011.259765625,13815.240234375,13978.4404296875,168807500
2022-12-19,13942.8701171875,13942.8701171875,14001.3701171875,13927.0498046875,13934.75,48853600
2022-12-20,13884.66015625,13884.66015625,13931.2900390625,13791.51953125,13829.900390625,56020300
2022-12-21,14097.8203125,14097.8203125,14099.75,13912.169921875,13944.6904296875,44585400
2022-12-22,13914.0703125,13914.0703125,14160.8701171875,13890.5400390625,14113.009765625,42893400
2022-12-23,13940.9296875,13940.9296875,14000.6796875,13874.5,13945.58984375,28738700
2022-12-27,13995.099609375,13995.099609375,14063.1396484375,13966.349609375,14047.419921875,22975000
2022-12-28,13925.599609375,13925.599609375,14018.4697265625,13914.6201171875,14013.7197265625,27583800
2022-12-29,14071.7197265625,14071.7197265625,14071.7197265625,13871.3203125,13890.8095703125,30727400
2022-12-30,13923.58984375,13923.58984375,14008.9697265625,13922.5498046875,14005.83984375,24346600
2023-01-02,14069.259765625,14069.259765625,14095.91015625,13976.4404296875,13992.7099609375,34978500
2023-01-03,14181.669921875,14181.669921875,14293.8701171875,14083.759765625,14116.0703125,57907500
2023-01-04,14490.7802734375,14490.7802734375,14492.7802734375,14264.599609375,14266.98046875,76221600
2023-01-05,14436.3095703125,14436.3095703125,14501.599609375,14403.73046875,14451.23046875,60947500
2023-01-06,14610.01953125,14610.01953125,14610.23046875,14388.98046875,14476.7197265625,55433700
2023-01-09,14792.830078125,14792.830078125,14832.8896484375,14628.6103515625,14650.73046875,64976500
2023-01-10,14774.599609375,14774.599609375,14790.8203125,14692.740234375,14741.9697265625,57438600
2023-01-11,14947.91015625,14947.91015625,14965.4697265625,14794.990234375,14805.400390625,66367800
2023-01-12,15058.2998046875,15058.2998046875,15095.0302734375,14934.509765625,14972.2802734375,65971500
2023-01-13,15086.51953125,15086.51953125,15132.3701171875,15041.16015625,15063.2099609375,66451100
2023-01-16,15134.0400390625,15134.0400390625,15153.1904296875,15083.9404296875,15112.0498046875,42102700
2023-01-17,15187.0703125,15187.0703125,15269.7099609375,15083.9501953125,15130.0302734375,57914400
2023-01-18,15181.7998046875,15181.7998046875,15250.3603515625,15156.8896484375,15182.9501953125,58258000
2023-01-19,14920.3603515625,14920.3603515625,15134.0703125,14906.26953125,15115.5498046875,64167400
2023-01-20,15033.5595703125,15033.5595703125,15034.4296875,14940.6796875,14986.51953125,64031100
2023-01-23,15102.9501953125,15102.9501953125,15145.900390625,15022.830078125,15077.400390625,39903900
2023-01-24,15093.1103515625,15093.1103515625,15147.4501953125,15022.5498046875,15140.5,48335400
2023-01-25,15081.6396484375,15081.6396484375,15114.41015625,14969.650390625,15095.7197265625,53589900
2023-01-26,15132.849609375,15132.849609375,15151.5400390625,15068.7197265625,15146.2900390625,62001200
2023-01-27,15150.0302734375,15150.0302734375,15186.490234375,15077.6201171875,15115.75,55135800
2023-01-30,15126.080078125,15126.080078125,15161.0703125,14988.98046875,15070.2998046875,54664400
2023-01-31,15128.26953125,15128.26953125,15136.2197265625,14993.58984375,15081.169921875,57047200
2023-02-01,15180.740234375,15180.740234375,15222.33984375,15107.830078125,15125.1201171875,57095200
2023-02-02,15509.1904296875,15509.1904296875,15520.9697265625,15264.3095703125,15275.0,122979300
2023-02-03,15476.4296875,15476.4296875,15476.669921875,15347.8603515625,15408.400390625,76253700
2023-02-06,15345.91015625,15345.91015625,15406.9296875,15275.5703125,15367.0400390625,54430400
2023-02-07,15320.8798828125,15320.8798828125,15363.41015625,15273.599609375,15359.58984375,56184100
2023-02-08,15412.0498046875,15412.0498046875,15486.1298828125,15371.9296875,15450.669921875,61344800
2023-02-09,15523.419921875,15523.419921875,15658.5595703125,15519.6298828125,15560.150390625,66247500
2023-02-10,15307.98046875,15307.98046875,15487.98046875,15246.3896484375,15438.9404296875,65755600
2023-02-13,15397.33984375,15397.33984375,15409.26953125,15305.9404296875,15322.0595703125,38580400
2023-02-14,15380.5595703125,15380.5595703125,15526.2802734375,15366.3701171875,15419.0,56427200
2023-02-15,15506.33984375,15506.33984375,15520.3896484375,15388.849609375,15394.4404296875,49065600
2023-02-16,15533.6396484375,15533.6396484375,15634.0400390625,15417.169921875,15612.4296875,66113500
2023-02-17,15482.0,15482.0,15514.7197265625,15300.419921875,15372.0595703125,70462400
2023-02-20,15477.5498046875,15477.5498046875,15532.4404296875,15436.7900390625,15524.16015625,33610800
2023-02-21,15397.6201171875,15397.6201171875,15470.51953125,15286.7099609375,15450.6201171875,47050500
2023-02-22,15399.8896484375,15399.8896484375,15408.580078125,15247.5,15342.599609375,54879700
2023-02-23,15475.6904296875,15475.6904296875,15552.76953125,15433.9697265625,15453.2900390625,51347600
2023-02-24,15209.740234375,15209.740234375,15530.4599609375,15162.48046875,15501.8203125,141484400
2023-02-27,15381.4296875,15381.4296875,15481.0595703125,15351.6298828125,15351.6298828125,58764200
2023-02-28,15365.1396484375,15365.1396484375,15443.169921875,15289.4296875,15299.7900390625,93757000
2023-03-01,15305.01953125,15305.01953125,15478.83984375,15254.1103515625,15399.91015625,72243100
2023-03-02,15327.6396484375,15327.6396484375,15329.2900390625,15150.669921875,15171.0703125,62593100
2023-03-03,15578.3896484375,15578.3896484375,15590.4404296875,15409.990234375,15430.66015625,67122500
2023-03-06,15653.580078125,15653.580078125,15677.9296875,15587.7802734375,15597.900390625,69392600
2023-03-07,15559.5302734375,15559.5302734375,15706.3701171875,15544.0703125,15638.4404296875,68603300
2023-03-08,15631.8701171875,15631.8701171875,15667.2099609375,15524.849609375,15528.8095703125,64604200
2023-03-09,15633.2099609375,15633.2099609375,15667.0498046875,15535.1298828125,15619.75,59687500
2023-03-10,15427.9697265625,15427.9697265625,15495.8701171875,15316.3798828125,15369.669921875,114116400
2023-03-13,14959.4697265625,14959.4697265625,15435.8095703125,14887.4404296875,15435.16015625,157697900
2023-03-14,15232.830078125,15232.830078125,15272.1103515625,14951.7099609375,15016.5302734375,101464500
2023-03-15,14735.259765625,14735.259765625,15246.169921875,14702.91015625,15175.4404296875,157452200
2023-03-16,14967.099609375,14967.099609375,15018.3095703125,14664.169921875,14973.83984375,141054600
2023-03-17,14768.2001953125,14768.2001953125,15153.1103515625,14694.259765625,15073.759765625,217024000
2023-03-20,14933.3798828125,14933.3798828125,14980.4296875,14458.3896484375,14715.400390625,125262600
2023-03-21,15195.33984375,15195.33984375,15253.099609375,15055.9296875,15062.0595703125,94322300
2023-03-22,15216.1904296875,15216.1904296875,15298.490234375,15166.9501953125,15174.669921875,82685900
2023-03-23,15210.3896484375,15210.3896484375,15244.3203125,15078.7197265625,15178.25,82739800
2023-03-24,14957.23046875,14957.23046875,15135.650390625,14809.8203125,15135.5,181078000
2023-03-27,15127.6796875,15127.6796875,15185.349609375,15020.0703125,15133.6796875,90911900
2023-03-28,15142.01953125,15142.01953125,15261.490234375,15103.759765625,15255.9296875,73013800
2023-03-29,15328.7802734375,15328.7802734375,15342.26953125,15186.75,15242.51953125,81824600
2023-03-30,15522.400390625,15522.400390625,15536.419921875,15424.6904296875,15429.3798828125,77412500
2023-03-31,15628.83984375,15628.83984375,15659.0595703125,15499.83984375,15568.3701171875,86968700
2023-04-03,15580.919921875,15580.919921875,15659.349609375,15553.900390625,15623.4501953125,70893100
2023-04-04,15603.4697265625,15603.4697265625,15736.5595703125,15601.400390625,15639.01953125,64484200
2023-04-05,15520.169921875,15520.169921875,15627.2900390625,15482.8798828125,15611.6796875,78217100
2023-04-06,15597.8896484375,15597.8896484375,15601.490234375,15509.08984375,15530.2001953125,62790900
2023-04-11,15655.169921875,15655.169921875,15726.01953125,15625.7900390625,15710.4501953125,63070200
2023-04-12,15703.599609375,15703.599609375,15827.2802734375,15668.2001953125,15689.1396484375,65206700
2023-04-13,15729.4599609375,15729.4599609375,15754.990234375,15675.150390625,15708.2099609375,53361500
2023-04-14,15807.5,15807.5,15841.4697265625,15760.3203125,15789.7802734375,78563300
2023-04-17,15789.5302734375,15789.5302734375,15903.25,15764.3798828125,15838.8896484375,60200000
2023-04-18,15882.669921875,15882.669921875,15916.2802734375,15802.75,15841.5,63384400
2023-04-19,15895.2001953125,15895.2001953125,15908.4697265625,15829.5498046875,15850.51953125,55122300
2023-04-20,15795.9697265625,15795.9697265625,15883.3095703125,15734.25,15864.150390625,74754500
2023-04-21,15881.66015625,15881.66015625,15899.6201171875,15706.830078125,15782.580078125,77403200
2023-04-24,15863.9501953125,15863.9501953125,15919.1103515625,15831.099609375,15852.26953125,50552200
2023-04-25,15872.1298828125,15872.1298828125,15891.73046875,15794.8095703125,15836.7900390625,66489300
2023-04-26,15795.73046875,15795.73046875,15826.01953125,15694.3603515625,15804.5,74374600
2023-04-27,15800.4501953125,15800.4501953125,15859.25,15706.6904296875,15739.349609375,79622200
2023-04-28,15922.3798828125,15922.3798828125,15922.3798828125,15688.169921875,15884.7900390625,91511200
2023-05-02,15726.9404296875,15726.9404296875,16011.5595703125,15707.5498046875,15950.3603515625,80224800
2023-05-03,15815.0595703125,15815.0595703125,15868.8798828125,15745.98046875,15774.01953125,61988400
2023-05-04,15734.240234375,15734.240234375,15796.7099609375,15662.3203125,15781.4599609375,81687600
2023-05-05,15961.01953125,15961.01953125,15961.5400390625,15755.9697265625,15837.4404296875,69955200
2023-05-08,15952.830078125,15952.830078125,15996.16015625,15933.6904296875,15967.5703125,40927300
2023-05-09,15955.48046875,15955.48046875,15962.6201171875,15879.5595703125,15950.8896484375,60426400
2023-05-10,15896.23046875,15896.23046875,15984.8203125,15848.6904296875,15973.3798828125,67473800
2023-05-11,15834.91015625,15834.91015625,15970.5400390625,15754.759765625,15943.849609375,67890500
2023-05-12,15913.8203125,15913.8203125,15938.009765625,15852.099609375,15918.25,62915400
